file_name,Question_Number,Question_Text,subject,chapter,subtopic
GATE_CS_1996.csv,12,Which of the following is an example of a spooled device?,Computer Organization and Architecture,Input/Output (I/O),I/O interface (interrupt and DMA mode)
GATE_CS_1996.csv,13,"A file system with a one-level directory structure is implemented on a disk with disk block size of 4K bytes. The disk is used as follows: a) What is the maximum possible number of files?
b) What is the maximum possible file size in blocks?",Operating System,File Systems,
GATE_CS_1996.csv,14,The correct matching for the following pairs is A. Activation record	  1. Linking loader B. Location counter	    2. Garbage collection C. Reference counts	    3. Subroutine call D. Address relocation	  4. Assembler,Compiler Design,Runtime Environments,
GATE_CS_1996.csv,15,The average number of key comparisons done in a successful sequential search inÂ a list of length n is,Algorithms,Basic Techniques,"Searching, sorting, hashing"
GATE_CS_1996.csv,16,"The recurrence relation T(1) = 2
 T(n) = 3T(n/4)+n has the solution, T(n) equals to",Algorithms,Complexity Analysis,Asymptotic worst case time and space complexity
GATE_CS_1996.csv,17,"A library relational database system uses the following schema USERS (User#, UserName, HomeTown)
BOOKS (Book#, BookTitle, AuthorName)
ISSUED (Book#, User#, Date) Explain in one English sentence, what each of the following relational algebra queries is designed to determine",Databases,Data Models,"ER-model, Relational model: relational algebra, tuple calculus, SQL"
GATE_CS_1996.csv,18,Two dice are thrown simultaneously. The probabilityÂ  that at least one of them will have 6 facing up is,Engineering Mathematics,Probability and Statistics,Conditional probability and Bayes theorem
GATE_CS_1996.csv,19,The probability that the top and bottom cards of a randomly shuffled deck are both aces is,Engineering Mathematics,Probability and Statistics,
GATE_CS_1996.csv,20,"Let F be the collection of all functions f : {1, 2,3}Â â†’ {1, 2, 3}. If f and g âˆˆ F, define an equivalence relation ~Â  by f ~ g if and only if f (3) = g (3).

a) Find the number of equivalence classes defined by ~ .
b) Find the number of elements in each equivalence class.",Engineering Mathematics,Discrete Mathematics,"Sets, Relations, and Functions"
GATE_CS_1996.csv,21,"The Fibonacci sequence {f 1 , f 2 , f 3 ,....., f n } is defined by the following recurrence: f n+2 = f n+1 + f n , nÂ â‰¥ 1; f 2 = 1 : f 1 = 1

Prove by induction that every third element of the sequence is even.",Engineering Mathematics,Discrete Mathematics,"Counting, recurrence relations, generating functions"
GATE_CS_1996.csv,22,Which one of the following is false?,,,
GATE_CS_1996.csv,23,"Let R be a non-empty relation on a collection of sets defined by A R B if and only if A âˆ© B = Ï†. Then, (pick the true statement)",Engineering Mathematics,Discrete Mathematics,"Sets, Relations, and Functions"
GATE_CS_1996.csv,24,"Let R denote the set of real numbers. Let f : R Ã— R â†’ R Ã— R be a bijective function defined by f(x, y) = (x + y, x âˆ’ y). The inverse function of f is given by",Engineering Mathematics,Discrete Mathematics,"Sets, Relations, and Functions"
GATE_CS_1996.csv,25,"Let X= {2, 3, 6, 12, 24}, Let â‰¤ be the partial order defined by X â‰¤ Y if x divides y. Number of edges in the Hasse diagram of (X,â‰¤) is",Engineering Mathematics,Discrete Mathematics,"Sets, Relations, and Functions"
GATE_CS_1996.csv,26,Suppose X and Y are sets and |X| and |Y| are their respective cardinalities. It is given that there are exactly 97 functions from X to Y. From this one can conclude that,Engineering Mathematics,Discrete Mathematics,"Sets, Relations, and Functions"
GATE_CS_1996.csv,27,Which of the following statement is false?,,,
GATE_CS_1996.csv,28,Let A and B be sets and let A c and B c denote the complements of the sets A and B. The set (Aâˆ’B) âˆª (Bâˆ’A) âˆª (A âˆ© B) is equal to,Engineering Mathematics,Discrete Mathematics,"Sets, Relations, and Functions"
GATE_CS_1996.csv,29,The matrices commute under multiplication,Engineering Mathematics,Linear Algebra,Matrices and Determinants
GATE_CS_1996.csv,30,Let Ax=b be a system of linear equations where A is an mÃ—n matrix and b is a mÃ—1 column vector and X is an nÃ—1 column vector of unknowns. Which of the following is false?,Engineering Mathematics,Linear Algebra,System of Linear Equations
GATE_CS_1996.csv,31,Let be two matrices such that Express the elements of D in terms of the elements of B .,Engineering Mathematics,Linear Algebra,Matrices and Determinants
GATE_CS_1996.csv,32,What is the equivalent Boolean expression in product-of-sums form for the Karnaugh map given below. .,Digital Logic,Boolean Algebra,Minimization
GATE_CS_1996.csv,33,"Consider the synchronous sequential circuit in the below figure a) Draw a state diagram, which is implemented by the circuit. Use the following names for the states corresponding to the values of flip-flops as given below. b) Given that the initial state of the circuit is S4, identify the set of states, which are not reachable.",Digital Logic,Boolean Algebra,Circuits: Combinational and sequential circuits.
GATE_CS_1996.csv,34,"A logic network has two data inputs A and B, and two control inputs C 0 and C 1 . It implements the function F according to the following table. .
Implement the circuit using one 4 to 1 Multiplexer, one 2-input Exclusive OR gate, one 2-input AND gate, one 2-input OR gate and one Inverter.",Digital Logic,Boolean Algebra,Circuits: Combinational and sequential circuits.
GATE_CS_1996.csv,35,Consider the following floating point number representation The exponent is in 2's complement representation and mantissa is in the sign magnitude representation. The range of the magnitude of the normalized numbers in this representation is a). 0 to 1 b). 0.5 to 1 c). 2 -23 to 0.5 d). 0.5 to (1-2 -23 ),Digital Logic,Number Representations,Number representations and computer arithmetic (fixed and floating point).
GATE_CS_1996.csv,36,Consider the circuit in below figure. f implements,Digital Logic,Boolean Algebra,Minimization
GATE_CS_1996.csv,37,Consider the circuit given below which has a four bit binary number b 3 b 2 b 1 b 0 as input and a five bit binary number d 4 d 3 d 2 d 1 d 0 as output. The circuit implements: .,Digital Logic,Boolean Algebra,Circuits: Combinational and sequential circuits.
GATE_CS_1996.csv,38,Booth's algorithm for integer multiplication gives worst performance when the multiplier pattern is,Digital Logic,Number Representations,Number representations and computer arithmetic (fixed and floating point).
GATE_CS_1996.csv,39,A ROM is used to store the table for multiplication of two 8-bit unsigned integers. The size of ROM required is,Digital Logic,Boolean Algebra,Circuits: Combinational and sequential circuits.
GATE_CS_1996.csv,40,"Which two of the following four regular expressions are equivalent? ( Îµ is the empty string).
(i). (00)*(Îµ+0)
(ii). (00)*
(iii). 0*
(iv). 0(00)*",Theory of Computation,Formal Languages and Automata,Regular expressions and finite automata
GATE_CS_1996.csv,41,"Let LÂ âŠ†Â âˆ‘* whereÂ âˆ‘ = {a, b}. Which of the following is true ?",Theory of Computation,Language Properties,"Regular and context-free languages, pumping lemma"
GATE_CS_1996.csv,42,"Given below are the transition diagrams for two finite state machine M 1 and M 2 recognizing languages L 1 and L 2 respectively. .

a) Display the transition diagram for a machine that recognizes L 1 . L 2 , obtained from transition diagrams for M 1 and M 2 by adding only Îµ transitions and no new states.

b) Modify the transition diagram obtained in part(a) obtain a transition diagram for a machine that recognizes (L 1 .L 2 ) âˆ— by adding only Îµ transitions and no new states.
(Final states are enclosed in double circles).",Theory of Computation,Formal Languages and Automata,Regular expressions and finite automata
GATE_CS_1996.csv,43,Consider the given figure of state table for a sequential machine. The number of states in the minimized machine will be .,Theory of Computation,Formal Languages and Automata,Regular expressions and finite automata
GATE_CS_1996.csv,44,"Let Q = ( {q 1 ,q 2 }, {a,b}, {a,b,Z}, Î´, Z, Ï•) be a pushdown automaton accepting by empty stack for the language which is the set of all non empty even palindromes over the set {a,b} . Below is an incomplete specification of the transitions Î´ . Complete the specification. The top of the stack is assumed to be at the right end of the string representing stack contents. Î´(q 1 , a, Z)={(q 1 , Za)}
Î´(q 1 , b, Z)={(q 1 , Zb)}
Î´(q 1 , a, a)={(..... , .....)}
Î´(q 1 , b, b)={(..... , .....)}
Î´(q 2 , a, a)={(q 2 , Ïµ)}
Î´(q 2 , b, b)={(q 2 , Ïµ)}
Î´(q 2 , Ïµ, Z)={(q 2 , Ïµ)}",Theory of Computation,Formal Languages and Automata,Context-free grammars and push-down automata
GATE_CS_1996.csv,45,"Define for a context free language LÂ âŠ† {0, 1}* ,Â  init(L)={ u âˆ£ uv âˆˆ L for some v in {0,1}âˆ—} ( in other words, init(L) is the set of prefixes of L)

Let L = {w âˆ£ w is nonempty and has an equal number of 0 â€™s and 1 â€™s}
Then init(L) is",Theory of Computation,Formal Languages and Automata,Context-free grammars and push-down automata
GATE_CS_1996.csv,46,"Let G be a context-free grammar where G = ( { S, A, B, C}, { a,b, d}, P, S ) with the productions in P given below. S â†’ ABAC
A â†’ aA âˆ£ Îµ
B â†’ bB âˆ£ Îµ
C â†’ d ( Îµ denotes null string). Transform the grammar G to an equivalent context-free grammar G' that has no Îµ productions and no unit productions. (A unit production is of the form x â†’ y, and x and y are non terminals.)",Theory of Computation,Formal Languages and Automata,Context-free grammars and push-down automata
GATE_CS_1996.csv,47,"If L1 and L2 are context free languages and R a regular set, one of the languages below is not necessarily a context free language, which one?",Theory of Computation,Language Properties,"Regular and context-free languages, pumping lemma"
GATE_CS_1996.csv,48,Which of the following statements is false?,,,
GATE_CS_1996.csv,49,The formula used to compute an approximation for the second derivative of a function f at a point X 0 is,Engineering Mathematics,Calculus,
GATE_CS_1996.csv,50,"Let f be a function defined by [Tex]f(x) =\begin{cases} x^2 & \text{for } x \leq 1 \\ax^2 + bx + c & \text{for } 1 < x \leq 2 \\x + d & \text{for } x > 2\end{cases}[/Tex] Find the values for the constants a, b, c and d so that f is continuous and differentiable everywhere on the real line.",Engineering Mathematics,Calculus,Limits and Continuity
GATE_CS_1996.csv,51,"Newton-Raphson iteration formula for finding 3 âˆšc, where c > 0 is .",Engineering Mathematics,Calculus,
GATE_CS_1996.csv,52,Number of machine cycles required for RET instruction in 8085 microprocessor is,Computer Organization and Architecture,Instruction Set Architecture,Machine instructions and addressing modes
GATE_CS_1996.csv,53,"A computer system has a three level memory hierarchy, with access time and hit ratios as shown below: a) What should be the minimum sizes of level 1 and 2 memories to achieve an average access time of less than 100 nsec?
b) What is the average access time achieved using the chosen sizes of level 1 and level 2 memories?",Computer Organization and Architecture,Memory Hierarchy,"Cache, main memory and secondary storage"
GATE_CS_1996.csv,54,"For the daisy chain scheme of connecting I/O devices, which of the following statement is true?",Computer Organization and Architecture,Input/Output (I/O),I/O interface (interrupt and DMA mode)
GATE_CS_1996.csv,55,"A hard disk is connected to a 50 MHz processor through a DMA controller. Assume that the initial set-up of a DMA transfer takes 1000 clock cycles for the processor, and assume that the handling of the interrupt at DMA completion requires 500 clock cycles for the processor. The hard disk has a transfer rate of 2000 Kbytes/sec and average block transferred is 4 K bytes. What fraction of the processor time is consumed by the disk, if the disk is actively transferring 100% of the time? .",Computer Organization and Architecture,Input/Output (I/O),I/O interface (interrupt and DMA mode)
GATE_CS_1996.csv,56,"An 8052 based system has an output port with address 00H. Consider the following assembly language program. ORG    0100H
MVI    A, 00H
LXI    H, 0105H
OUT    00H
INR    A
PCHL
HLT a) What does the program do with respect to the output port 00H?
b) Show the wave forms at the three least significant bits of the port 00H.",Computer Organization and Architecture,Instruction Set Architecture,Machine instructions and addressing modes
GATE_CS_1996.csv,57,"A micro program control unit is required to generate a total of 25 control signals. Assume that during any microinstruction , at most two control signals are active. Minimum number of bits required in the control word to generate the required control signals will be",Computer Organization and Architecture,Central Processing Unit (CPU),"ALU, data-path and control unit"
GATE_CS_1996.csv,58,Relative mode of addressing is most relevant to writing,Computer Organization and Architecture,Instruction Set Architecture,Machine instructions and addressing modes
GATE_CS_1996.csv,59,"Which of the following is false? Read âˆ§ as AND, âˆ¨ as OR, âˆ¼ as NOT, â†’ as one way implication and â†” as two way implication.",Engineering Mathematics,Discrete Mathematics,Logic: Propositional and first order logic.
GATE_CS_1996.csv,60,"Four jobs to be executed on a single processor system arrive at time 0 in the order A, B, C, D. Their burst CPU time requirements are 4, 1, 8, 1 time units respectively. The completion time of A under round robin scheduling with time slice of one time unit is",Operating System,Scheduling,CPU and I/O scheduling
GATE_CS_1996.csv,61,A critical section is a program segment,Operating System,Concurrency,"Inter-process communication, concurrency and synchronization, Deadlock"
GATE_CS_1996.csv,62,A solution to the Dining Philosophers Problem which avoids deadlock is:,Operating System,Concurrency,"Inter-process communication, concurrency and synchronization, Deadlock"
GATE_CS_1996.csv,63,"A computer system uses the Bankerâ€™s Algorithm to deal with deadlocks. Its current state is shown in the table below, where P0, P1, P2 are processes, and R0, R1, R2 are resources types. a) Show that the system can be in this state. b) What will the system do on a request by process P0 for one unit of resource type R1?",Operating System,Concurrency,"Inter-process communication, concurrency and synchronization, Deadlock"
GATE_CS_1996.csv,64,Consider the following statements: i.   First-in-first out types of computations are efficiently supported by STACKS. ii.  Implementing LISTS on linked lists is more efficient than implementing LISTS on an array for almost all the basic LIST operations. iii. Implementing QUEUES on a circular array is more efficient than implementing QUEUES on a linear array with two indices. iv.  Last-in-first-out type of computations are efficiently supported by QUEUES. Which of the following is correct?,Programming and Data Structures,Linear Data Structures,"Arrays, stacks, queues, linked lists"
GATE_CS_1996.csv,65,"In the balanced binary tree in the below figure, how many nodes will become unbalanced when a node is inserted as a child of the node â€œ g â€? a
       /   \\
      b     e
     / \\   /
    c  d  f
   /
  g",Programming and Data Structures,Non-Linear Data Structures,"Trees, binary search trees, binary heaps, graphs"
GATE_CS_1996.csv,66,"Which of the following sequences denotes the post order traversal sequence of the given tree? a
       /   \\
      b     e
     / \\   /
    c  d  f
   /
  g",Programming and Data Structures,Non-Linear Data Structures,"Trees, binary search trees, binary heaps, graphs"
GATE_CS_1996.csv,67,A binary search tree is used to locate the number 43. Which of the following probe sequences are possible and which are not? Explain,Programming and Data Structures,Non-Linear Data Structures,"Trees, binary search trees, binary heaps, graphs"
GATE_CS_1996.csv,68,An advantage of chained hash table (external hashing) over the open addressing scheme is,Algorithms,Basic Techniques,"Searching, sorting, hashing"
GATE_CS_1996.csv,69,"Insert the characters of the string K R P C S N Y T J M into a hash table of size 10. Use the hash function h(x) = ( ord(x) â€“ ord(""A"") + 1 ) mod10 If linear probing is used to resolve collisions, then the following insertion causes collision",Algorithms,Basic Techniques,"Searching, sorting, hashing"
GATE_CS_1996.csv,70,"A binary search tree is generated by inserting in order the following integers: 50, 15, 62, 5, 20, 58, 91, 3, 8, 37, 60, 24 The number of nodes in the left subtree and right subtree of the root respectively is",Programming and Data Structures,Non-Linear Data Structures,"Trees, binary search trees, binary heaps, graphs"
GATE_CS_1996.csv,71,"Consider the syntax-directed translation schema (SDTS) shown below: E â†’ E + E         {print â€œ + â€}
E â†’ E âˆ— E         {print â€œ . â€}
E â†’ id            {print id.name }
E â†’ ( E ) An LR-parser executes the actions associated with the productions immediately after a reduction by the corresponding production. Draw the parse tree and write the translation for the sentence (a+b) âˆ— (c+d) , using the SDTS given above.",Compiler Design,Phases of Compilation,"Lexical analysis, parsing, syntax-directed translation"
GATE_CS_1996.csv,72,"The minimum number of interchanges needed to convert the array 89, 19, 40, 17, 12, 10, 2, 5, 7, 11, 6, 9, 70Â into a heap with the maximum element at the root is",Programming and Data Structures,Non-Linear Data Structures,"Trees, binary search trees, binary heaps, graphs"
GATE_CS_1996.csv,73,"The grammar whose productions are <stmt> â†’ if id then <stmt>
 <stmt> â†’ if id then  <stmt> else <stmt>
 <stmt> â†’ id := id is ambiguous because
a) the sentence if a then if b then c:= d has two parse trees
b) the left most and right most derivations of the sentence if a then if b then c:= d give rise to different parse trees
c) the sentence if a then if b then c:= d else c:= f has more than two parse trees
d) the sentence if a then if b then c:= d else c:= f has two parse trees",Compiler Design,Phases of Compilation,"Lexical analysis, parsing, syntax-directed translation"
GATE_CS_1996.csv,74,The pass number for each of the following activities Object code generation Literals added to literal table Listing printed Address resolution of local symbols That occur in a two pass assembler respectively are,Compiler Design,Phases of Compilation,"Lexical analysis, parsing, syntax-directed translation"
GATE_CS_1996.csv,75,"Which of the following macros can put a micro assembler into an infinite loop?
(i) .MACRO M1 X
.IF EQ, X      ;if X=0 then
M1 X + 1
.ENDC
.IF NE X       ;IF Xâ‰ 0 then
.WORD X        ;address (X) is stored here
.ENDC
.ENDM (ii) .MACRO M2 X
.IF EQ X
M2 X
.ENDC
.IF NE, X
.WORD X+1
.ENDC
.ENDM",Compiler Design,,
GATE_CS_1997.csv,1,"A concurrent system consists of 3 processes using a shared resource R in a non-preemptible and mutually exclusive manner. The processes have unique priorities in the range 1.....3, 3 being the highest priority. It is required to synchronize the processes such that the resource is always allocated to the highest priority requester. The pseudo code for the system is as follows. Shared Data mutex:semaphore = 1:/* initialized to 1*/
process[3]:semaphore = 0; /*all initialized to 0 */
R_requested [3]:boolean = false; /*all initialized to false */
busy: boolean = false; /*initialized to false */ Code for processes begin process
my-priority:integer;
my-priority:=____; /*in the range 1...3*/
repeat
    request_R(my-priority);
    P (proceed [my-priority]);
    {use shared resource R}
    release_R (my-priority);
forever
end process; Procedures procedure request_R(priority);
P(mutex);
if busy = true then
    R_requested [priority]:=true;
else
 begin
    V(proceed [priority]);
    busy:=true;
 end
V(mutex); Give the pseudo code for the procedure release_R .",Operating System,Concurrency,"Inter-process communication, concurrency and synchronization, Deadlock"
GATE_CS_1997.csv,2,"A priority queue Q is used to implement a stack S that stores characters. PUSH(C) is implemented as INSERT(Q, C, K) where K is an appropriate integer key chosen by the implementation. POP is implemented as DELETEMIN(Q). For a sequence of operations, the keys chosen are in",Programming and Data Structures,Linear Data Structures,"Arrays, stacks, queues, linked lists"
GATE_CS_1997.csv,3,"[5-Marks question]

Consider a graph whose vertices are points in the plane with integer co-ordinates (x,y) such that 1â‰¤xâ‰¤n and 1â‰¤yâ‰¤n , where nâ‰¥2 is an integer. Two vertices (x1,y1) and (x2,y2) are adjacent iff âˆ£ x1âˆ’x2 âˆ£ â‰¤ 1 and âˆ£ y1â€“y2 âˆ£ â‰¤1. The weight of an edge {(x1,y1),(x2,y2)} is âˆš (x1â€“x2) 2 +(y1â€“y2) 2 a.Â  What is the weight of a minimum weight-spanning tree in this graph? Write only the answer without any explanations.
b.Â  What is the weight of a maximum weight-spanning tree in this graph? Write only the answer without any explanations.",Algorithms,Graph Algorithms,"Graph traversals, minimum spanning trees, shortest paths"
GATE_CS_1997.csv,4,"The correct matching for the following pairs is (A) All pairs shortest path          (1) Greedy
(B) Quick Sort                       (2) Depth-First search
(C) Minimum weight spanning tree     (3) Dynamic Programming
(D) Connected Components             (4) Divide and and Conquer Codes: A    B    C    D a 2    4    1    3 b 3    4    1    2 c 3    4    2    1 d 4    1    2    3",Algorithms,Algorithm Design Techniques,"Greedy, dynamic programming and divide-and-conquer"
GATE_CS_1997.csv,5,"An array A contains nâ‰¥1 positive integers in the locations A[1], A[2],... A[n]. The following program fragment prints the length of a shortest sequence of consecutive elements of A, A[i], A[i+1],...A[j] such that the sum of their values is â‰¥M , a given positive number. It prints â€˜ n+1 â€™ if no such sequence exists. Complete the program by filling in the boxes. In each case use the simplest possible expression. Write only the line number and the contents of the box.",Programming and Data Structures,Linear Data Structures,"Arrays, stacks, queues, linked lists"
GATE_CS_1997.csv,6,Locality of reference implies that the page reference being made by a process,Operating System,Memory Management,Memory management and virtual memory
GATE_CS_1997.csv,7,Thrashing,Operating System,Memory Management,Memory management and virtual memory
GATE_CS_1997.csv,8,Dirty bit for a page in a page table,Operating System,Memory Management,Memory management and virtual memory
GATE_CS_1997.csv,9,"[5-Marks question]

Let L = {a 1 ,Â  a 2 , .........., a n } n â‰¥ 0 be a list whose Pascal representation is type list = record
next:â†‘ list; val: integerÂ  Â end The following function returns a list in which a 2i and a 2i-1 , 1 â‰¤ i â‰¤ [n/2] are interchanged. Complete the function by filling the boxes. Write the line number and the content of the box in your answer sheet.",Programming and Data Structures,Linear Data Structures,"Arrays, stacks, queues, linked lists"
GATE_CS_1997.csv,10,"[5-Marks question]

Consider the following program in Pseudo-Pascal syntax. program what:
    var z: integer
    procedure recur(x):
    begin if x <= 40 then
        begin x:x+z
            recur(x);
            z:=x+10
        end
    end(*recur*)
begin(*what*)
    z=10;
    recur(z);
    writeln(z)
end a. Suppose the parameter to the procedure â€˜recurâ€™ is passed by value.
i. What value is printed by program?
ii. How many times is â€˜recurâ€™ called?
b. What value is printed by the program if the parameter is passed by reference?",Compiler Design,Runtime Environments,
GATE_CS_1997.csv,11,Heap allocation is required for languages,Compiler Design,Runtime Environments,
GATE_CS_1997.csv,12,"A program P reads and processes 1000 consecutive records from a sequential file F stored on device D without using any file system facilities. Given the following Size of each record = 3200 bytes
Access time of D = 10 msecs
Data transfer rate of D = 800 Ã— 10 3 bytes/second
CPU time to process each record = 3 msecs What is the elapsed time of P if
a). F contains unblocked records and P does not use buffering?
b). F contains unblocked records and P uses one buffer (i.e., it always reads ahead into the buffer)?
c). records of F are organized using a blocking factor of 2 (i.e., each block on D contains two records of F) and P uses one buffer?

You may assume that the CPU time needed to transfer a record from a buffer to a local variable of P is negligible.",Operating System,File Systems,
GATE_CS_1997.csv,13,I/O redirection,Operating System,Input/Output (I/O),I/O interface (interrupt and DMA mode)
GATE_CS_1997.csv,14,"Consider the following program fragment in Pascal: Program Main;
    var X : integer;
    procedure A:
       var Y : integer;
    procedure B:
       var Z : integer;
    procedure C:
       var Z : integer;
    begin(*Procedure C*)
    .
    .
    end(*Procedure C*)
 begin(*Procedure B*)
    .
    .
 C; (*call to C*)
 A; (*call to A*)
        .
        .

 end(*Procedure B*)
 begin(*Procedure A*)
        .
        .
        B; (*call to B*)
        .
        .
  end(*Procedure A*)
begin (*Main*) Assume that there are no calls to any procedures other than the ones indicated above. It is known that at some point of time during the execution of this program five activation records exist on the run-time stack. Describe the run-time stack at this point of time by clearly indicating the following: the top of the stack, the contents of the static link and dynamic link, and allocation of the local variables in each record.",Compiler Design,Runtime Environments,
GATE_CS_1997.csv,15,"A language L is a subset of Pascal with the following constructs:

a). Expressions involving the operators '+' and '<' only
b). Assignment statements
c). 'while' statements and
d). Compound statements with the syntax 'begin..............end'

Give an unambiguous grammar for L.",Compiler Design,Phases of Compilation,"Lexical analysis, parsing, syntax-directed translation"
GATE_CS_1997.csv,16,"Consider the following function Function F (n, m: integer): integer;
begin
    If (n<=0) or (m<=0) then F:=1
    else
      F:= F(n-1,m) + F(n, m-1);
    end; Use the recurrence relationÂ to answer the following question. Assume that n, m are positive integers. Write only the answers without any explanation.
a. What is the value of F(n,2)?
b. What is the value of (n,m)?
c. How many recursive calls are made to the function F, including the original call, when evaluating F(n,m).",Engineering Mathematics,Discrete Mathematics,"Counting, recurrence relations, generating functions"
GATE_CS_1997.csv,17,"Let T(n) be the function defined by T(1)= 1, T(n)= 2T (âŒŠn/2âŒ‹) +Â âˆšn for nâ‰¥2 . Which of the following statement(s) is true?

a.Â  T(n) = O(âˆšn)
b.Â  T(n) = O(n)
c.Â  T(n) = O(log n)
d. None of the above",Algorithms,Complexity Analysis,Asymptotic worst case time and space complexity
